Customer ID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
13841,253,1,85.0,1,at-risk,Re-engagement campaigns and special offers
13842,59,18,5629.91,0,Regular,Send targeted promotions to increase engagement
13843,381,1,319.75,1,at-risk,Re-engagement campaigns and special offers
13844,11,1,361.62,0,Regular,Send targeted promotions to increase engagement
13845,65,1,312.98,0,Regular,Send targeted promotions to increase engagement
13846,25,4,1307.79,0,Regular,Send targeted promotions to increase engagement
13847,720,1,310.72,1,at-risk,Re-engagement campaigns and special offers
13848,92,8,3335.0,0,Regular,Send targeted promotions to increase engagement
13849,52,5,3469.3,0,Regular,Send targeted promotions to increase engagement
13850,129,1,1595.48,0,Regular,Send targeted promotions to increase engagement
13851,96,8,4606.46,0,Regular,Send targeted promotions to increase engagement
13852,611,1,187.35000000000002,1,at-risk,Re-engagement campaigns and special offers
13853,57,1,1090.14,0,Regular,Send targeted promotions to increase engagement
13854,9,39,12253.96,0,Regular,Send targeted promotions to increase engagement
13855,501,4,1310.3400000000001,1,at-risk,Re-engagement campaigns and special offers
13856,169,11,1142.03,0,Regular,Send targeted promotions to increase engagement
13857,393,6,1001.01,1,at-risk,Re-engagement campaigns and special offers
13858,57,1,216.17,0,Regular,Send targeted promotions to increase engagement
13859,326,2,515.86,1,at-risk,Re-engagement campaigns and special offers
13860,1,5,1245.9,0,Regular,Send targeted promotions to increase engagement
13861,429,2,273.26,1,at-risk,Re-engagement campaigns and special offers
13862,18,9,2556.09,0,Regular,Send targeted promotions to increase engagement
13863,248,4,1239.55,0,Regular,Send targeted promotions to increase engagement
13864,387,1,662.4000000000001,1,at-risk,Re-engagement campaigns and special offers
13865,58,4,501.56,0,Regular,Send targeted promotions to increase engagement
13866,74,1,145.67000000000002,0,Regular,Send targeted promotions to increase engagement
13867,31,3,1015.29,0,Regular,Send targeted promotions to increase engagement
13868,7,2,3192.54,0,Regular,Send targeted promotions to increase engagement
13869,123,10,8111.57,0,Regular,Send targeted promotions to increase engagement
13870,2,15,5712.08,0,Regular,Send targeted promotions to increase engagement
13871,23,17,7885.85,0,Regular,Send targeted promotions to increase engagement
13872,527,3,919.57,1,at-risk,Re-engagement campaigns and special offers
13873,120,8,1038.92,0,Regular,Send targeted promotions to increase engagement
13874,358,7,2049.15,1,at-risk,Re-engagement campaigns and special offers
13875,54,14,4814.37,0,Regular,Send targeted promotions to increase engagement
13876,64,1,122.7,0,Regular,Send targeted promotions to increase engagement
13877,86,3,449.68,0,Regular,Send targeted promotions to increase engagement
13878,55,4,2473.06,0,Regular,Send targeted promotions to increase engagement
13879,646,1,395.5,1,at-risk,Re-engagement campaigns and special offers
13880,21,17,4391.66,0,Regular,Send targeted promotions to increase engagement
13881,4,43,45179.1,0,Regular,Send targeted promotions to increase engagement
13882,3,5,1191.13,0,Regular,Send targeted promotions to increase engagement
13883,11,15,6560.02,0,Regular,Send targeted promotions to increase engagement
13884,7,10,1888.48,0,Regular,Send targeted promotions to increase engagement
13885,189,2,506.8,0,Regular,Send targeted promotions to increase engagement
13886,71,1,243.56,0,Regular,Send targeted promotions to increase engagement
13887,204,1,349.55,0,Regular,Send targeted promotions to increase engagement
13888,120,7,2169.05,0,Regular,Send targeted promotions to increase engagement
13889,93,6,1991.23,0,Regular,Send targeted promotions to increase engagement
13890,1,14,2927.38,0,Regular,Send targeted promotions to increase engagement
13891,378,3,863.5600000000001,1,at-risk,Re-engagement campaigns and special offers
13892,27,6,1267.6499999999999,0,Regular,Send targeted promotions to increase engagement
13893,298,1,821.1,1,at-risk,Re-engagement campaigns and special offers
13894,24,3,564.62,0,Regular,Send targeted promotions to increase engagement
13895,28,6,4008.52,0,Regular,Send targeted promotions to increase engagement
13896,626,1,388.55,1,at-risk,Re-engagement campaigns and special offers
13897,50,3,1160.72,0,Regular,Send targeted promotions to increase engagement
13898,326,2,686.4,1,at-risk,Re-engagement campaigns and special offers
13899,16,2,388.52,0,Regular,Send targeted promotions to increase engagement
13900,183,6,1610.59,0,Regular,Send targeted promotions to increase engagement
13901,72,15,5676.34,0,Regular,Send targeted promotions to increase engagement
13902,632,5,34095.26,1,at-risk,Re-engagement campaigns and special offers
13903,400,1,165.45000000000002,1,at-risk,Re-engagement campaigns and special offers
13904,37,2,332.64,0,Regular,Send targeted promotions to increase engagement
13905,733,1,312.65,1,at-risk,Re-engagement campaigns and special offers
13906,409,1,42.0,1,at-risk,Re-engagement campaigns and special offers
13907,692,1,136.8,1,at-risk,Re-engagement campaigns and special offers
13908,80,4,2369.55,0,Regular,Send targeted promotions to increase engagement
13909,423,2,286.6,1,at-risk,Re-engagement campaigns and special offers
13911,57,20,4234.99,0,Regular,Send targeted promotions to increase engagement
13912,424,1,124.95,1,at-risk,Re-engagement campaigns and special offers
13913,507,1,42.22,1,at-risk,Re-engagement campaigns and special offers
13914,12,2,626.45,0,Regular,Send targeted promotions to increase engagement
13915,394,1,70.80000000000001,1,at-risk,Re-engagement campaigns and special offers
13916,464,4,1275.81,1,at-risk,Re-engagement campaigns and special offers
13917,50,2,272.04,0,Regular,Send targeted promotions to increase engagement
13918,50,2,1212.8400000000001,0,Regular,Send targeted promotions to increase engagement
13919,59,4,1360.68,0,Regular,Send targeted promotions to increase engagement
13920,432,4,1774.68,1,at-risk,Re-engagement campaigns and special offers
13921,402,4,730.7,1,at-risk,Re-engagement campaigns and special offers
13922,352,3,865.2,1,at-risk,Re-engagement campaigns and special offers
13923,54,1,351.13,0,Regular,Send targeted promotions to increase engagement
13924,2,6,1838.8500000000001,0,Regular,Send targeted promotions to increase engagement
13925,93,4,678.25,0,Regular,Send targeted promotions to increase engagement
13926,23,1,223.85000000000002,0,Regular,Send targeted promotions to increase engagement
13927,75,2,708.26,0,Regular,Send targeted promotions to increase engagement
13928,11,4,464.57,0,Regular,Send targeted promotions to increase engagement
13929,169,11,3494.1,0,Regular,Send targeted promotions to increase engagement
13930,58,2,337.34,0,Regular,Send targeted promotions to increase engagement
13931,96,11,5257.38,0,Regular,Send targeted promotions to increase engagement
13932,295,1,307.4,1,at-risk,Re-engagement campaigns and special offers
13933,109,2,608.7900000000001,0,Regular,Send targeted promotions to increase engagement
13934,264,1,922.1,1,at-risk,Re-engagement campaigns and special offers
13935,597,3,6116.92,1,at-risk,Re-engagement campaigns and special offers
13936,180,3,939.66,0,Regular,Send targeted promotions to increase engagement
13937,169,2,880.13,0,Regular,Send targeted promotions to increase engagement
13938,35,1,71.66,0,Regular,Send targeted promotions to increase engagement
13939,23,7,1560.96,0,Regular,Send targeted promotions to increase engagement
13940,17,4,839.14,0,Regular,Send targeted promotions to increase engagement
13941,22,15,11122.300000000001,0,Regular,Send targeted promotions to increase engagement
13942,535,1,320.0,1,at-risk,Re-engagement campaigns and special offers
13943,578,1,246.54,1,at-risk,Re-engagement campaigns and special offers
13944,653,1,200.43,1,at-risk,Re-engagement campaigns and special offers
13945,395,2,854.15,1,at-risk,Re-engagement campaigns and special offers
13946,79,6,1876.23,0,Regular,Send targeted promotions to increase engagement
13947,65,1,90.6,0,Regular,Send targeted promotions to increase engagement
13948,361,4,548.76,1,at-risk,Re-engagement campaigns and special offers
13949,3,6,2427.32,0,Regular,Send targeted promotions to increase engagement
13950,11,4,745.06,0,Regular,Send targeted promotions to increase engagement
13951,176,3,674.45,0,Regular,Send targeted promotions to increase engagement
13952,218,14,12823.521,0,Regular,Send targeted promotions to increase engagement
13953,7,12,6640.68,0,Regular,Send targeted promotions to increase engagement
13954,2,2,439.92,0,Regular,Send targeted promotions to increase engagement
13955,154,3,545.17,0,Regular,Send targeted promotions to increase engagement
13956,5,5,1026.42,0,Regular,Send targeted promotions to increase engagement
13957,418,3,458.25,1,at-risk,Re-engagement campaigns and special offers
13958,380,8,4709.2300000000005,1,at-risk,Re-engagement campaigns and special offers
13959,79,6,1076.18,0,Regular,Send targeted promotions to increase engagement
13960,21,2,230.22,0,Regular,Send targeted promotions to increase engagement
13961,392,1,538.4,1,at-risk,Re-engagement campaigns and special offers
13962,22,3,362.8,0,Regular,Send targeted promotions to increase engagement
13963,308,17,3011.87,1,at-risk,Re-engagement campaigns and special offers
13964,387,2,438.9,1,at-risk,Re-engagement campaigns and special offers
13965,477,3,996.61,1,at-risk,Re-engagement campaigns and special offers
13966,435,1,390.86,1,at-risk,Re-engagement campaigns and special offers
13967,146,2,166.3,0,Regular,Send targeted promotions to increase engagement
13968,423,1,123.66,1,at-risk,Re-engagement campaigns and special offers
13969,7,35,13365.87,0,Regular,Send targeted promotions to increase engagement
13970,386,2,846.55,1,at-risk,Re-engagement campaigns and special offers
13971,19,14,4667.57,0,Regular,Send targeted promotions to increase engagement
13972,71,2,190.25,0,Regular,Send targeted promotions to increase engagement
13973,287,1,264.7,1,at-risk,Re-engagement campaigns and special offers
13974,49,2,677.72,0,Regular,Send targeted promotions to increase engagement
13975,31,12,5358.84,0,Regular,Send targeted promotions to increase engagement
13976,207,4,1192.36,0,Regular,Send targeted promotions to increase engagement
13977,411,1,519.8100000000001,1,at-risk,Re-engagement campaigns and special offers
13978,15,2,196.79000000000002,0,Regular,Send targeted promotions to increase engagement
13979,73,7,3416.23,0,Regular,Send targeted promotions to increase engagement
13980,60,5,799.92,0,Regular,Send targeted promotions to increase engagement
13981,416,1,331.14,1,at-risk,Re-engagement campaigns and special offers
13982,39,9,4445.59,0,Regular,Send targeted promotions to increase engagement
13983,30,21,7108.45,0,Regular,Send targeted promotions to increase engagement
13984,27,12,2048.6,0,Regular,Send targeted promotions to increase engagement
13985,4,22,10020.86,0,Regular,Send targeted promotions to increase engagement
13986,17,1,320.46,0,Regular,Send targeted promotions to increase engagement
13987,380,2,682.54,1,at-risk,Re-engagement campaigns and special offers
13988,20,8,4757.8,0,Regular,Send targeted promotions to increase engagement
13989,66,5,2026.06,0,Regular,Send targeted promotions to increase engagement
13990,213,1,311.3,0,Regular,Send targeted promotions to increase engagement
13991,12,6,855.97,0,Regular,Send targeted promotions to increase engagement
13992,30,3,219.5,0,Regular,Send targeted promotions to increase engagement
13993,43,19,6775.71,0,Regular,Send targeted promotions to increase engagement
13994,4,6,2313.14,0,Regular,Send targeted promotions to increase engagement
13995,15,14,3902.01,0,Regular,Send targeted promotions to increase engagement
13996,386,2,895.76,1,at-risk,Re-engagement campaigns and special offers
13997,519,3,382.31,1,at-risk,Re-engagement campaigns and special offers
13998,447,3,566.7,1,at-risk,Re-engagement campaigns and special offers
13999,10,29,9502.26,0,Regular,Send targeted promotions to increase engagement
14000,211,5,2046.3400000000001,0,Regular,Send targeted promotions to increase engagement
14001,46,9,4530.09,0,Regular,Send targeted promotions to increase engagement
14002,134,2,529.73,0,Regular,Send targeted promotions to increase engagement
14003,733,1,209.41,1,at-risk,Re-engagement campaigns and special offers
14004,43,11,6258.45,0,Regular,Send targeted promotions to increase engagement
14005,10,5,2874.72,0,Regular,Send targeted promotions to increase engagement
14006,116,7,2196.67,0,Regular,Send targeted promotions to increase engagement
14007,513,1,79.48,1,at-risk,Re-engagement campaigns and special offers
14008,432,1,509.04,1,at-risk,Re-engagement campaigns and special offers
14009,198,3,1099.91,0,Regular,Send targeted promotions to increase engagement
14010,565,2,445.15,1,at-risk,Re-engagement campaigns and special offers
14011,480,2,457.82,1,at-risk,Re-engagement campaigns and special offers
